ror_id_url,name
https://ror.org/05grdyy37,Amsterdam University Medical Centers
https://ror.org/018906e22,Erasmus MC
https://ror.org/05xvt9f17,Leiden University Medical Center
https://ror.org/05wg1m734,Radboud University Medical Center
https://ror.org/03cv38k47,University Medical Center Groningen
https://ror.org/02d9ce178,Maastricht University Medical Centre
https://ror.org/0575yy874,University Medical Center Utrecht
https://ror.org/046a2wj10,Isala
